batch,group,tray,tray_type,harv_date,plant,line,isolate,evo_state,strain,leaf,nod,diss,shoot,root,notes
1,3,11,1022-only,02-Aug-17,23,270,D1022.5,derived,Em1022,0,0,NO,1.51,NA,"very little growth, one envelope"
1,3,14,mix,02-Aug-17,13,279,D1022.5,derived,Em1022,NA,NA,NA,NA,NA,no germination
1,3,14,mix,02-Aug-17,6,267,D1022.6,derived,Em1022,3,1,NO,5.19,1.06,
1,3,12,1022-only,02-Aug-17,14,279,D1022.6,derived,Em1022,3,0,NO,3.23,1.09,
1,3,11,1022-only,02-Aug-17,11,270,D1022.6,derived,Em1022,4,2,NO,7.39,1.56,
1,3,14,mix,02-Aug-17,9,270,D1022.6,derived,Em1022,3,6,NO,7.97,1.71,
1,3,14,mix,02-Aug-17,5,270,D1022.6,derived,Em1022,3,6,NO,8.53,1.76,
1,3,11,1022-only,02-Aug-17,7,279,D1022.6,derived,Em1022,3,5,NO,6.1,1.82,
1,3,14,mix,02-Aug-17,10,270,D1022.6,derived,Em1022,4,4,NO,9.49,1.88,
1,3,12,1022-only,02-Aug-17,9,267,D1022.6,derived,Em1022,3,2,NO,8.08,2.51,
1,3,14,mix,02-Aug-17,12,313,D1022.6,derived,Em1022,3,4,NO,4.42,2.92,
1,3,14,mix,02-Aug-17,3,267,D1022.6,derived,Em1022,4,3,NO,11.48,2.93,
1,3,11,1022-only,02-Aug-17,15,313,D1022.6,derived,Em1022,3,4,NO,8.57,2.95,
1,3,14,mix,02-Aug-17,4,276,D1022.6,derived,Em1022,4,3,NO,9.88,3.22,
1,3,12,1022-only,02-Aug-17,22,313,D1022.6,derived,Em1022,3,4,YES(4),11.24,3.36,
1,3,14,mix,02-Aug-17,2,313,D1022.6,derived,Em1022,3,6,NO,12.02,3.77,
1,3,12,1022-only,02-Aug-17,3,267,D1022.6,derived,Em1022,4,2,NO,9.77,3.98,nods v. large
1,3,12,1022-only,02-Aug-17,25,267,D1022.6,derived,Em1022,4,5,NO,10.22,4.1,
1,3,11,1022-only,02-Aug-17,21,313,D1022.6,derived,Em1022,4,6,NO,15.92,4.35,
1,3,11,1022-only,02-Aug-17,5,276,D1022.6,derived,Em1022,5,4,NO,22.35,4.77,
1,3,12,1022-only,02-Aug-17,23,279,D1022.6,derived,Em1022,5,2,NO,11.77,5.19,
1,3,11,1022-only,02-Aug-17,12,276,D1022.6,derived,Em1022,5,5,NO,15.96,5.42,
1,3,12,1022-only,02-Aug-17,15,276,D1022.6,derived,Em1022,4,2,NO,12.33,6.54,
1,3,12,1022-only,02-Aug-17,17,276,D1022.6,derived,Em1022,5,4,NO,16.78,8.57,
1,3,11,1022-only,02-Aug-17,1,270,D1022.6,derived,Em1022,NA,NA,NA,NA,NA,no germination
1,3,11,1022-only,02-Aug-17,6,279,D1022.6,derived,Em1022,0,0,NO,0.81,NA,"very little growth, one envelope"
1,3,14,mix,02-Aug-17,7,279,D1022.6,derived,Em1022,NA,NA,NA,NA,NA,no germination
1,4,20,1022-only,03-Aug-17,18,276,D1022.7,derived,Em1022,3,1,NO,6.02,0.14,
1,4,18,1022-only,03-Aug-17,26,270,D1022.7,derived,Em1022,0,1,NO,NA,0.19,only root
1,4,16,mix,03-Aug-17,15,279,D1022.7,derived,Em1022,2,0,NO,2.68,0.24,
1,4,18,1022-only,03-Aug-17,12,279,D1022.7,derived,Em1022,2,0,NO,2.81,0.37,
1,4,16,mix,03-Aug-17,5,270,D1022.7,derived,Em1022,3,1,NO,3.79,0.83,
1,4,20,1022-only,03-Aug-17,14,313,D1022.7,derived,Em1022,2,3,NO,4.74,1.03,
1,4,20,1022-only,03-Aug-17,8,276,D1022.7,derived,Em1022,5,3,NO,11.89,1.4,
1,4,20,1022-only,03-Aug-17,10,276,D1022.7,derived,Em1022,3,1,NO,8.48,1.64,
1,4,20,1022-only,03-Aug-17,4,267,D1022.7,derived,Em1022,3,3,NO,8.78,2.03,
1,4,20,1022-only,03-Aug-17,25,279,D1022.7,derived,Em1022,3,2,NO,5.22,2.03,
1,4,20,1022-only,03-Aug-17,6,276,D1022.7,derived,Em1022,4,8,NO,9.79,2.16,
1,4,16,mix,03-Aug-17,11,313,D1022.7,derived,Em1022,3,5,NO,11.22,2.2,
1,4,20,1022-only,03-Aug-17,21,313,D1022.7,derived,Em1022,3,5,YES(5),11.61,2.7,
1,4,20,1022-only,03-Aug-17,5,313,D1022.7,derived,Em1022,3,6,YES(5),17.78,3.17,
1,4,18,1022-only,03-Aug-17,2,279,D1022.7,derived,Em1022,3,4,NO,7.3,3.34,
1,4,16,mix,03-Aug-17,1,270,D1022.7,derived,Em1022,4,4,NO,8.2,3.39,
1,4,16,mix,03-Aug-17,10,267,D1022.7,derived,Em1022,4,4,NO,8.48,3.72,
1,4,18,1022-only,03-Aug-17,23,313,D1022.7,derived,Em1022,4,13,NO,17.39,4.17,
1,4,16,mix,03-Aug-17,4,267,D1022.7,derived,Em1022,4,7,YES(5),14.13,4.28,"mislabeled as 276, actually 267"
1,4,18,1022-only,03-Aug-17,5,267,D1022.7,derived,Em1022,4,8,NO,14.47,4.57,
1,4,18,1022-only,03-Aug-17,17,276,D1022.7,derived,Em1022,5,6,NO,18.66,5.93,
1,4,20,1022-only,03-Aug-17,2,270,D1022.7,derived,Em1022,4,4,NO,12.12,7.12,
1,4,16,mix,03-Aug-17,8,267,D1022.7,derived,Em1022,4,7,NO,12.34,10.8,
1,4,18,1022-only,03-Aug-17,1,279,D1022.7,derived,Em1022,3,10,NO,11.69,11.22,
1,4,16,mix,03-Aug-17,14,270,D1022.7,derived,Em1022,0,0,NO,NA,NA,"very little growth, one envelope"
1,4,16,mix,03-Aug-17,9,270,D1022.8,derived,Em1022,1,0,NO,1.7,0.1,very little growth
1,4,20,1022-only,03-Aug-17,3,279,D1022.8,derived,Em1022,2,3,NO,3.17,1.12,
1,4,20,1022-only,03-Aug-17,9,267,D1022.8,derived,Em1022,4,4,NO,8.19,1.31,
1,4,18,1022-only,03-Aug-17,4,270,D1022.8,derived,Em1022,3,2,NO,5.06,1.36,
1,4,16,mix,03-Aug-17,2,279,D1022.8,derived,Em1022,3,2,NO,5.38,1.37,
1,4,20,1022-only,03-Aug-17,22,276,D1022.8,derived,Em1022,3,1,NO,6.1,1.51,
1,4,20,1022-only,03-Aug-17,19,313,D1022.8,derived,Em1022,2,2,NO,6.66,1.57,
1,4,20,1022-only,03-Aug-17,16,276,D1022.8,derived,Em1022,4,3,NO,8.11,1.88,
1,4,18,1022-only,03-Aug-17,8,313,D1022.8,derived,Em1022,4,8,YES(5),15.91,1.97,
1,4,20,1022-only,03-Aug-17,17,270,D1022.8,derived,Em1022,4,3,NO,10.27,2.12,
1,4,18,1022-only,03-Aug-17,22,279,D1022.8,derived,Em1022,3,3,NO,8.72,2.18,
1,4,18,1022-only,03-Aug-17,13,279,D1022.8,derived,Em1022,3,3,NO,6.46,2.68,
1,4,20,1022-only,03-Aug-17,26,313,D1022.8,derived,Em1022,3,5,NO,12,2.75,
1,4,18,1022-only,03-Aug-17,3,313,D1022.8,derived,Em1022,3,7,NO,9.93,3.05,
1,4,20,1022-only,03-Aug-17,11,276,D1022.8,derived,Em1022,5,3,NO,16.93,3.7,
1,4,18,1022-only,03-Aug-17,15,267,D1022.8,derived,Em1022,4,2,NO,13.69,3.85,
1,4,20,1022-only,03-Aug-17,20,313,D1022.8,derived,Em1022,2,4,NO,6.06,4.08,
1,4,16,mix,03-Aug-17,7,267,D1022.8,derived,Em1022,3,4,NO,9.18,4.22,
1,4,18,1022-only,03-Aug-17,24,267,D1022.8,derived,Em1022,4,10,NO,17.18,4.53,
1,4,18,1022-only,03-Aug-17,25,276,D1022.8,derived,Em1022,5,4,NO,16.77,4.75,
1,4,18,1022-only,03-Aug-17,21,270,D1022.8,derived,Em1022,4,8,NO,13.47,5.19,
1,4,18,1022-only,03-Aug-17,14,267,D1022.8,derived,Em1022,5,7,NO,21.01,6.29,
1,4,20,1022-only,03-Aug-17,7,279,D1022.8,derived,Em1022,3,2,NO,16.79,6.64,
1,4,16,mix,03-Aug-17,3,270,D1022.8,derived,Em1022,4,6,NO,13.14,7.82,
1,4,16,mix,03-Aug-17,6,276,D1022.8,derived,Em1022,5,4,NO,16.53,8.85,
1,5,25,1022-only,04-Aug-17,17,270,D1022.9,derived,Em1022,4,2,NO,6.92,0.23,
1,5,22,1022-only,04-Aug-17,7,270,D1022.9,derived,Em1022,5,10,YES(5),9.93,1.18,
1,5,25,1022-only,04-Aug-17,11,276,D1022.9,derived,Em1022,3,1,NO,6.39,1.2,
1,5,25,1022-only,04-Aug-17,14,276,D1022.9,derived,Em1022,4,3,NO,15.22,1.46,
1,5,22,1022-only,04-Aug-17,13,270,D1022.9,derived,Em1022,5,4,NO,8.01,1.51,
1,5,22,1022-only,04-Aug-17,21,313,D1022.9,derived,Em1022,3,3,NO,6.95,1.68,
1,5,22,1022-only,04-Aug-17,8,270,D1022.9,derived,Em1022,4,3,NO,5.44,1.79,
1,5,22,1022-only,04-Aug-17,15,267,D1022.9,derived,Em1022,4,5,YES(5),9.92,2.02,
1,5,22,1022-only,04-Aug-17,2,313,D1022.9,derived,Em1022,3,0,NO,10.02,2.08,
1,5,25,1022-only,04-Aug-17,3,313,D1022.9,derived,Em1022,3,3,NO,9.86,2.33,
1,5,25,1022-only,04-Aug-17,9,267,D1022.9,derived,Em1022,4,2,NO,10.01,2.36,
1,5,22,1022-only,04-Aug-17,19,279,D1022.9,derived,Em1022,3,2,NO,7.41,2.43,
1,5,25,1022-only,04-Aug-17,24,276,D1022.9,derived,Em1022,4,1,NO,10.39,2.58,
1,5,22,1022-only,04-Aug-17,26,279,D1022.9,derived,Em1022,3,1,NO,6.04,2.96,
1,5,25,1022-only,04-Aug-17,25,313,D1022.9,derived,Em1022,3,6,YES(5),10.96,3.21,
1,5,23,mix,04-Aug-17,5,313,D1022.9,derived,Em1022,4,5,NO,10.16,3.52,
1,5,23,mix,04-Aug-17,9,279,D1022.9,derived,Em1022,3,3,NO,6.8,3.59,
1,5,25,1022-only,04-Aug-17,8,276,D1022.9,derived,Em1022,4,2,NO,12.83,4.48,
1,5,23,mix,04-Aug-17,8,267,D1022.9,derived,Em1022,4,5,NO,16.44,4.57,
1,5,25,1022-only,04-Aug-17,10,279,D1022.9,derived,Em1022,3,6,YES(5),11.14,4.6,
1,5,22,1022-only,04-Aug-17,14,267,D1022.9,derived,Em1022,4,5,NO,11.81,6.37,
1,5,23,mix,04-Aug-17,6,276,D1022.9,derived,Em1022,5,8,NO,17.4,12.06,
1,5,23,mix,04-Aug-17,11,267,D1022.9,derived,Em1022,4,4,NO,14.57,12.49,
1,5,22,1022-only,04-Aug-17,12,270,D1022.9,derived,Em1022,NA,NA,NA,NA,NA,no germination
1,5,25,1022-only,04-Aug-17,23,279,D1022.9,derived,Em1022,NA,NA,NA,NA,NA,no germination
1,1,C,control,31-Jul-17,6,267,none,NA,NA,3,0,NO,6.76,4.93,
2,8,C,control,16-Aug-17,5,267,none,NA,NA,3,0,NO,3.99,0.48,
1,3,C,control,02-Aug-17,9,313,none,NA,NA,2,0,NO,2.72,0.91,
1,3,C,control,02-Aug-17,10,313,none,NA,NA,2,0,NO,2.9,1.12,
1,1,C,control,31-Jul-17,10,313,none,NA,NA,2,0,NO,5,1.94,
1,3,C,control,02-Aug-17,7,276,none,NA,NA,2,0,NO,6.51,2,
1,3,C,control,02-Aug-17,8,276,none,NA,NA,3,0,NO,5,2.25,
1,2,C,control,01-Aug-17,1,313,none,NA,NA,2,0,NO,4,2.41,
2,6,C,control,14-Aug-17,7,313,none,NA,NA,2,0,NO,4.02,2.46,
1,3,C,control,02-Aug-17,3,313,none,NA,NA,2,0,NO,3.61,2.5,
1,3,C,control,02-Aug-17,5,276,none,NA,NA,3,0,NO,3.79,2.53,
1,2,C,control,01-Aug-17,5,267,none,NA,NA,2,0,NO,5.6,2.57,
2,6,C,control,14-Aug-17,3,279,none,NA,NA,2,0,NO,3.54,2.59,
2,6,C,control,14-Aug-17,1,313,none,NA,NA,1,0,NO,3.21,2.65,
1,3,C,control,02-Aug-17,6,313,none,NA,NA,2,0,NO,4.75,2.7,
1,2,C,control,01-Aug-17,4,267,none,NA,NA,3,0,NO,13.13,2.77,
2,6,C,control,14-Aug-17,11,270,none,NA,NA,3,0,NO,5.88,2.83,
1,1,C,control,31-Jul-17,5,313,none,NA,NA,2,0,NO,5.9,2.94,
2,7,C,control,15-Aug-17,4,270,none,NA,NA,3,0,NO,4.34,3,
1,3,C,control,02-Aug-17,4,267,none,NA,NA,3,0,NO,11.48,3.11,
2,7,C,control,15-Aug-17,7,267,none,NA,NA,2,0,NO,4.16,3.17,
1,2,C,control,01-Aug-17,12,267,none,NA,NA,3,0,NO,6.64,3.18,
2,6,C,control,14-Aug-17,5,279,none,NA,NA,2,0,NO,5.46,3.32,
1,2,C,control,01-Aug-17,2,313,none,NA,NA,2,0,NO,6.01,3.42,
2,7,C,control,15-Aug-17,3,276,none,NA,NA,3,0,NO,5.54,3.42,
1,1,C,control,31-Jul-17,12,267,none,NA,NA,3,0,NO,6.7,3.45,
2,7,C,control,15-Aug-17,12,270,none,NA,NA,3,0,NO,8.22,3.73,
2,8,C,control,16-Aug-17,3,270,none,NA,NA,4,0,NO,8.08,3.73,
2,8,C,control,16-Aug-17,6,267,none,NA,NA,3,0,NO,5.88,3.87,
1,2,C,control,01-Aug-17,9,313,none,NA,NA,3,0,NO,6.41,3.9,
1,3,C,control,02-Aug-17,1,267,none,NA,NA,2,0,NO,5.36,4.06,
1,2,C,control,01-Aug-17,6,267,none,NA,NA,2,0,NO,5.3,4.07,
2,6,C,control,14-Aug-17,2,267,none,NA,NA,3,0,NO,8.68,4.07,
1,1,C,control,31-Jul-17,11,276,none,NA,NA,2,0,NO,4.73,4.24,
1,2,C,control,01-Aug-17,3,267,none,NA,NA,2,0,NO,5.91,4.28,
2,6,C,control,14-Aug-17,9,267,none,NA,NA,3,0,NO,10.55,4.29,
2,6,C,control,14-Aug-17,10,276,none,NA,NA,3,0,NO,6.28,4.81,
1,2,C,control,01-Aug-17,7,267,none,NA,NA,3,0,NO,8.58,4.88,
1,3,C,control,02-Aug-17,11,276,none,NA,NA,3,0,NO,6.76,4.89,
1,2,C,control,01-Aug-17,10,267,none,NA,NA,4,0,NO,8.05,4.99,
2,6,C,control,14-Aug-17,4,267,none,NA,NA,4,0,NO,16.04,5.06,
1,2,C,control,01-Aug-17,8,267,none,NA,NA,2,0,NO,6.61,5.26,
1,1,C,control,31-Jul-17,8,313,none,NA,NA,2,0,NO,5.21,5.31,
1,2,C,control,01-Aug-17,11,267,none,NA,NA,2,0,NO,7.33,5.51,
1,1,C,control,31-Jul-17,4,276,none,NA,NA,3,0,NO,8,5.66,
2,6,C,control,14-Aug-17,6,270,none,NA,NA,3,0,NO,11.16,5.78,
2,8,C,control,16-Aug-17,2,267,none,NA,NA,2,0,NO,5.17,6.38,
1,3,C,control,02-Aug-17,12,276,none,NA,NA,3,0,NO,13.73,6.57,
1,1,C,control,31-Jul-17,2,313,none,NA,NA,3,0,NO,9.24,6.63,
1,1,C,control,31-Jul-17,9,276,none,NA,NA,4,0,NO,10.31,6.74,
1,3,C,control,02-Aug-17,2,267,none,NA,NA,3,0,NO,9.93,6.95,
1,1,C,control,31-Jul-17,1,276,none,NA,NA,3,0,NO,9.56,7.01,
2,8,C,control,16-Aug-17,4,267,none,NA,NA,3,0,NO,9.92,7.56,
2,7,C,control,15-Aug-17,9,267,none,NA,NA,3,0,NO,7.44,7.95,
2,6,C,control,14-Aug-17,8,276,none,NA,NA,4,0,NO,11.13,8.09,
2,6,C,control,14-Aug-17,12,276,none,NA,NA,4,0,NO,9.72,8.34,
2,7,C,control,15-Aug-17,10,267,none,NA,NA,3,0,NO,11.71,8.38,
2,7,C,control,15-Aug-17,6,267,none,NA,NA,2,0,NO,9.71,8.41,
2,7,C,control,15-Aug-17,5,267,none,NA,NA,3,0,NO,12.34,9.45,
2,7,C,control,15-Aug-17,2,267,none,NA,NA,3,0,NO,9.48,10.09,
2,8,C,control,16-Aug-17,1,267,none,NA,NA,3,0,NO,13.33,10.45,
1,1,C,control,31-Jul-17,3,276,none,NA,NA,4,0,NO,8.84,10.51,
2,7,C,control,15-Aug-17,8,267,none,NA,NA,3,0,NO,11.01,10.81,
2,7,C,control,15-Aug-17,11,276,none,NA,NA,4,0,NO,10.19,11.67,
1,1,C,control,31-Jul-17,7,276,none,NA,NA,4,3,NO,12.86,13.85,
2,7,C,control,15-Aug-17,1,279,none,NA,NA,2,0,NO,2.13,NA,
